chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'HemMar#1#scaffold_15'	3690000	3731000	646	1.2189966062287928e-09	8.671301702407354e-10	1.5708630422168502e-09
b'HemMar#1#scaffold_15'	3731000	3772000	606	2.7519749284458333e-09	1.5941615943496863e-09	3.90978826254198e-09
b'HemMar#1#scaffold_15'	3772000	3813000	699	6.480867318333793e-10	2.962202958453219e-10	9.999531678214367e-10
b'HemMar#1#scaffold_15'	3813000	3854000	817	2.942540024337915e-10	0	6.461204384218489e-10
b'HemMar#1#scaffold_15'	3854000	3895000	1271	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	3895000	3936000	853	3.426870059032419e-10	0	6.945534418912993e-10
b'HemMar#1#scaffold_15'	3936000	3977000	648	2.2316179167043723e-09	1.0738045826082253e-09	3.3894312508005193e-09
b'HemMar#1#scaffold_15'	3977000	4018000	759	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	4018000	4059000	770	7.376111514423253e-10	3.8574471545426786e-10	1.0894775874303827e-09
b'HemMar#1#scaffold_15'	4059000	4100000	1025	4.874571385814464e-10	1.3559070259338897e-10	8.393235745695038e-10
b'HemMar#1#scaffold_15'	4100000	4141000	1228	1.9531628930713482e-10	0	5.471827252951922e-10
b'HemMar#1#scaffold_15'	4141000	4182000	948	8.608510815368613e-11	0	4.3795154414174353e-10
b'HemMar#1#scaffold_15'	4182000	4223000	1651	4.2468860683662137e-10	7.282217084856392e-11	7.765550428246788e-10
b'HemMar#1#scaffold_15'	4223000	4264000	1513	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	4264000	4305000	924	2.0996167164852687e-10	0	5.618281076365843e-10
b'HemMar#1#scaffold_15'	4305000	4346000	914	4.5247562375480565e-10	1.006091877667482e-10	8.043420597428631e-10
b'HemMar#1#scaffold_15'	4346000	4387000	737	4.556209753549569e-10	1.0375453936689942e-10	8.074874113430143e-10
b'HemMar#1#scaffold_15'	4387000	4428000	983	1.7090889341808607e-10	0	5.227753294061435e-10
b'HemMar#1#scaffold_15'	4428000	4469000	645	1.0571327885400182e-10	0	4.5757971484205923e-10
b'HemMar#1#scaffold_15'	4469000	4510000	785	2.679668681567225e-10	0	6.198333041447799e-10
b'HemMar#1#scaffold_15'	4510000	4551000	1053	4.746975070423842e-10	1.2283107105432672e-10	8.265639430304416e-10
b'HemMar#1#scaffold_15'	4551000	4592000	1017	8.663583073504942e-10	5.144918713624368e-10	1.2182247433385516e-09
b'HemMar#1#scaffold_15'	4592000	4633000	619	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	4633000	4674000	1166	7.617901139168627e-11	0	4.280454473797437e-10
b'HemMar#1#scaffold_15'	4674000	4715000	1572	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	4715000	4756000	883	2.4656138484072874e-10	0	5.984278208287861e-10
b'HemMar#1#scaffold_15'	4756000	4797000	1142	6.402501939683113e-10	2.883837579802538e-10	9.921166299563687e-10
b'HemMar#1#scaffold_15'	4797000	4838000	1126	4.1827915845370817e-10	6.641272246565072e-11	7.701455944417656e-10
b'HemMar#1#scaffold_15'	4838000	4879000	1148	3.2119906661957617e-10	0	6.730655026076336e-10
b'HemMar#1#scaffold_15'	4879000	4920000	1346	1.8814181886512455e-09	7.236048545550985e-10	3.0392315227473925e-09
b'HemMar#1#scaffold_15'	4920000	4961000	1160	4.3663119421685147e-10	8.476475822879402e-11	7.884976302049089e-10
b'HemMar#1#scaffold_15'	4961000	5002000	1249	1.1973904585852229e-09	8.455240225971655e-10	1.5492568945732803e-09
b'HemMar#1#scaffold_15'	5002000	5043000	1424	5.768697226676644e-11	0	4.0955340825482384e-10
b'HemMar#1#scaffold_15'	5043000	5084000	1010	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	5084000	5125000	1085	4.304386222072418e-10	7.857218621918433e-11	7.823050581952992e-10
b'HemMar#1#scaffold_15'	5125000	5166000	1232	6.145151281622951e-10	2.6264869217423765e-10	9.663815641503525e-10
b'HemMar#1#scaffold_15'	5166000	5207000	1533	5.100979583089415e-10	1.58231522320884e-10	8.619643942969989e-10
b'HemMar#1#scaffold_15'	5207000	5248000	1794	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	5248000	5289000	960	3.785667324818917e-10	2.6700296493834256e-11	7.304331684699491e-10
b'HemMar#1#scaffold_15'	5289000	5330000	1098	2.3824965151613477e-10	0	5.901160875041922e-10
b'HemMar#1#scaffold_15'	5330000	5371000	883	9.202005511366708e-10	5.683341151486134e-10	1.2720669871247282e-09
b'HemMar#1#scaffold_15'	5371000	5412000	1258	2.716155447262043e-10	0	6.234819807142617e-10
b'HemMar#1#scaffold_15'	5412000	5453000	768	6.75116614006743e-10	3.2325017801868553e-10	1.0269830499948004e-09
b'HemMar#1#scaffold_15'	5453000	5494000	805	6.581637529450323e-10	3.0629731695697486e-10	1.0100301889330897e-09
b'HemMar#1#scaffold_15'	5494000	5535000	259	7.084127202650069e-10	3.5654628427694945e-10	1.0602791562530643e-09
b'HemMar#1#scaffold_15'	5535000	5576000	1230	3.7981284367676405e-11	0	3.898477203557338e-10
b'HemMar#1#scaffold_15'	5576000	5617000	950	4.900439798380699e-10	1.3817754385001247e-10	8.419104158261273e-10
b'HemMar#1#scaffold_15'	5617000	5658000	931	5.351564127760661e-10	1.8328997678800863e-10	8.870228487641235e-10
b'HemMar#1#scaffold_15'	5658000	5699000	1312	5.355328328576519e-10	1.836663968695944e-10	8.873992688457093e-10
b'HemMar#1#scaffold_15'	5699000	5740000	620	1.633831068646115e-11	0	3.6820474667451855e-10
b'HemMar#1#scaffold_15'	5740000	5781000	727	2.523083940041948e-10	0	6.041748299922522e-10
b'HemMar#1#scaffold_15'	5781000	5822000	746	4.2078697940797933e-10	6.892054341992187e-11	7.726534153960367e-10
b'HemMar#1#scaffold_15'	5822000	5863000	842	8.357685774125006e-11	0	4.3544329372930747e-10
b'HemMar#1#scaffold_15'	5863000	5904000	925	3.6767502923131357e-10	1.5808593243256115e-11	7.19541465219371e-10
b'HemMar#1#scaffold_15'	5904000	5945000	887	8.605926167568528e-10	5.087261807687954e-10	1.2124590527449102e-09
b'HemMar#1#scaffold_15'	5945000	5986000	1277	2.0824985140300496e-10	0	5.601162873910624e-10
b'HemMar#1#scaffold_15'	5986000	6027000	1136	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6027000	6068000	1083	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6068000	6109000	1011	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6109000	6150000	1005	7.078333812004787e-10	3.5596694521242127e-10	1.0596998171885361e-09
b'HemMar#1#scaffold_15'	6150000	6191000	901	5.613439127588652e-10	2.0947747677080774e-10	9.132103487469226e-10
b'HemMar#1#scaffold_15'	6191000	6232000	900	2.328584484423369e-10	0	5.847248844303943e-10
b'HemMar#1#scaffold_15'	6232000	6273000	896	1.2322400607199244e-10	0	4.750904420600498e-10
b'HemMar#1#scaffold_15'	6273000	6314000	1334	6.169441435432968e-10	2.6507770755523933e-10	9.688105795313542e-10
b'HemMar#1#scaffold_15'	6314000	6355000	1041	6.275246965168878e-12	0	3.581416829532263e-10
b'HemMar#1#scaffold_15'	6355000	6396000	1295	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6396000	6437000	1691	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6437000	6478000	1136	5.660980146449483e-10	2.1423157865689087e-10	9.179644506330057e-10
b'HemMar#1#scaffold_15'	6478000	6519000	1140	1.0412943714163698e-10	0	4.559958731296944e-10
b'HemMar#1#scaffold_15'	6519000	6560000	672	1.7830759868397967e-10	0	5.301740346720371e-10
b'HemMar#1#scaffold_15'	6560000	6601000	1116	1.7975487269988764e-10	0	5.31621308687945e-10
b'HemMar#1#scaffold_15'	6601000	6642000	1079	2.2805560305453065e-10	0	5.799220390425881e-10
b'HemMar#1#scaffold_15'	6642000	6683000	1298	5.2369850726423655e-11	0	4.0423628671448106e-10
b'HemMar#1#scaffold_15'	6683000	6724000	1114	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6724000	6765000	556	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	6765000	6806000	841	8.946594930566746e-10	5.427930570686172e-10	1.246525929044732e-09
b'HemMar#1#scaffold_15'	6806000	6847000	546	1.3447580999388784e-10	0	4.863422459819452e-10
b'HemMar#1#scaffold_15'	6847000	6888000	762	2.4959851298331066e-10	0	6.014649489713681e-10
b'HemMar#1#scaffold_15'	6888000	6929000	1291	3.22652997237041e-10	0	6.745194332250984e-10
b'HemMar#1#scaffold_15'	6929000	6970000	1042	5.206411562586561e-10	1.687747202705986e-10	8.725075922467135e-10
b'HemMar#1#scaffold_15'	6970000	7011000	1099	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7011000	7052000	973	4.268285968726061e-10	7.496216088454866e-11	7.786950328606635e-10
b'HemMar#1#scaffold_15'	7052000	7093000	970	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7093000	7134000	1566	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7134000	7175000	1228	7.221081794747584e-11	0	4.2407725393553324e-10
b'HemMar#1#scaffold_15'	7175000	7216000	1431	5.915528973275732e-11	0	4.110217257208147e-10
b'HemMar#1#scaffold_15'	7216000	7257000	1344	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7257000	7298000	1580	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7298000	7339000	1233	3.1237932261508144e-11	0	3.8310436824956555e-10
b'HemMar#1#scaffold_15'	7339000	7380000	951	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7380000	7421000	802	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7421000	7462000	993	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7462000	7503000	695	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7503000	7544000	1003	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7544000	7585000	1024	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7585000	7626000	1126	8.724915450980423e-11	0	4.3911559049786164e-10
b'HemMar#1#scaffold_15'	7626000	7667000	1092	7.824942920494787e-11	0	4.3011586519300527e-10
b'HemMar#1#scaffold_15'	7667000	7708000	1192	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7708000	7749000	1443	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7749000	7790000	949	1.3601155239177693e-10	0	4.878779883798343e-10
b'HemMar#1#scaffold_15'	7790000	7831000	1115	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7831000	7872000	703	2.797022419723603e-10	0	6.315686779604177e-10
b'HemMar#1#scaffold_15'	7872000	7913000	955	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	7913000	7954000	727	4.6764348028311295e-11	0	3.986307840163687e-10
b'HemMar#1#scaffold_15'	7954000	7995000	842	2.525132455488797e-10	0	6.043796815369371e-10
b'HemMar#1#scaffold_15'	7995000	8036000	1156	3.250934315886574e-11	0	3.8437577914692314e-10
b'HemMar#1#scaffold_15'	8036000	8077000	1094	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8077000	8118000	1127	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8118000	8159000	972	5.220064420943016e-11	0	4.0406708019748756e-10
b'HemMar#1#scaffold_15'	8159000	8200000	1354	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8200000	8241000	1425	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8241000	8282000	1505	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8282000	8323000	1164	6.971523655090576e-11	0	4.2158167253896317e-10
b'HemMar#1#scaffold_15'	8323000	8364000	756	7.146456613421224e-10	3.627792253540649e-10	1.0665120973301798e-09
b'HemMar#1#scaffold_15'	8364000	8405000	1230	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8405000	8446000	788	5.728585450777149e-10	2.2099210908965746e-10	9.247249810657723e-10
b'HemMar#1#scaffold_15'	8446000	8487000	457	4.885037281294489e-10	1.3663729214139145e-10	8.403701641175063e-10
b'HemMar#1#scaffold_15'	8487000	8528000	154	4.860878112224785e-10	1.3422137523442107e-10	8.379542472105359e-10
b'HemMar#1#scaffold_15'	8528000	8569000	167	8.576181895063547e-10	5.057517535182973e-10	1.2094846254944121e-09
b'HemMar#1#scaffold_15'	8569000	8610000	429	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8651000	8692000	737	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8692000	8733000	483	4.703340356865759e-11	0	3.98899839556715e-10
b'HemMar#1#scaffold_15'	8733000	8774000	755	3.7424058565718896e-10	2.2374149669131504e-11	7.261070216452464e-10
b'HemMar#1#scaffold_15'	8774000	8815000	1019	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8815000	8856000	1058	2.7882146160527836e-11	0	3.7974858214858524e-10
b'HemMar#1#scaffold_15'	8856000	8897000	672	8.834234717223414e-10	5.31557035734284e-10	1.2352899077103988e-09
b'HemMar#1#scaffold_15'	8897000	8938000	1127	1.4924573520311772e-10	0	5.011121711911751e-10
b'HemMar#1#scaffold_15'	8938000	8979000	891	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	8979000	9020000	1054	2.913100667130055e-10	0	6.431765027010629e-10
b'HemMar#1#scaffold_15'	9020000	9061000	1413	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9061000	9102000	1182	2.842283015728511e-10	0	6.360947375609085e-10
b'HemMar#1#scaffold_15'	9102000	9143000	1146	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9143000	9184000	1392	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9184000	9225000	1051	4.1616472117853827e-10	6.429828519048081e-11	7.680311571665957e-10
b'HemMar#1#scaffold_15'	9225000	9266000	926	2.8743442150334364e-10	0	6.39300857491401e-10
b'HemMar#1#scaffold_15'	9266000	9307000	992	2.1311088837216308e-10	0	5.649773243602205e-10
b'HemMar#1#scaffold_15'	9307000	9348000	1318	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9348000	9389000	889	4.854990240783212e-10	1.336325880902637e-10	8.373654600663786e-10
b'HemMar#1#scaffold_15'	9389000	9430000	786	1.3782966353312607e-10	0	4.896960995211835e-10
b'HemMar#1#scaffold_15'	9430000	9471000	1026	2.020169103258895e-10	0	5.538833463139469e-10
b'HemMar#1#scaffold_15'	9471000	9512000	884	2.8058434904318366e-10	0	6.324507850312411e-10
b'HemMar#1#scaffold_15'	9512000	9553000	938	2.1074715063223507e-10	0	5.626135866202925e-10
b'HemMar#1#scaffold_15'	9553000	9594000	875	7.611201591795256e-11	0	4.2797845190600996e-10
b'HemMar#1#scaffold_15'	9594000	9635000	766	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9635000	9676000	726	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9676000	9717000	1105	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9717000	9758000	1570	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9758000	9799000	1213	3.237998652665612e-10	0	6.756663012546186e-10
b'HemMar#1#scaffold_15'	9799000	9840000	1163	2.4846345505332707e-10	0	6.003298910413845e-10
b'HemMar#1#scaffold_15'	9840000	9881000	1080	1.9403404930707085e-09	7.825271589745615e-10	3.0981538271668555e-09
b'HemMar#1#scaffold_15'	9881000	9922000	919	2.811916028884341e-10	0	6.330580388764915e-10
b'HemMar#1#scaffold_15'	9922000	9963000	1346	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	9963000	10004000	1363	3.5821539256103055e-11	0	3.8768797524416046e-10
b'HemMar#1#scaffold_15'	10004000	10045000	1508	1.2728410356350407e-10	0	4.791505395515615e-10
b'HemMar#1#scaffold_15'	10045000	10086000	874	1.1289385770134019e-11	0	3.631558217581914e-10
b'HemMar#1#scaffold_15'	10086000	10127000	775	3.474501264107893e-10	0	6.993165623988467e-10
b'HemMar#1#scaffold_15'	10127000	10168000	917	3.263624421368646e-10	0	6.78228878124922e-10
b'HemMar#1#scaffold_15'	10168000	10209000	371	1.1919783577551298e-10	0	4.710642717635704e-10
b'HemMar#1#scaffold_15'	10209000	10250000	393	1.2037777208373429e-10	0	4.722442080717917e-10
b'HemMar#1#scaffold_15'	10250000	10291000	620	1.0964733037409804e-10	0	4.6151376636215545e-10
b'HemMar#1#scaffold_15'	10291000	10332000	631	5.789912076733127e-10	2.2712477168525522e-10	9.308576436613701e-10
b'HemMar#1#scaffold_15'	10332000	10373000	786	3.98618816720265e-11	0	3.917283176600839e-10
b'HemMar#1#scaffold_15'	10373000	10414000	507	1.4906922789731998e-10	0	5.009356638853774e-10
b'HemMar#1#scaffold_15'	10414000	10455000	316	3.8041726771469503e-10	2.8550831726637574e-11	7.322837037027524e-10
b'HemMar#1#scaffold_15'	10455000	10496000	427	1.323834898142131e-10	0	4.842499258022705e-10
b'HemMar#1#scaffold_15'	10496000	10537000	766	9.447886798778721e-11	0	4.463453039758446e-10
b'HemMar#1#scaffold_15'	10537000	10578000	460	3.3202270075100874e-10	0	6.838891367390661e-10
b'HemMar#1#scaffold_15'	10578000	10619000	841	2.1884548157808943e-11	0	3.7375098414586635e-10
b'HemMar#1#scaffold_15'	10619000	10660000	628	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	10660000	10701000	748	1.2939617098228203e-12	0	3.531603976978802e-10
b'HemMar#1#scaffold_15'	10701000	10742000	814	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	10742000	10783000	1092	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	10783000	10824000	1051	6.560446299592935e-11	0	4.1747089898398676e-10
b'HemMar#1#scaffold_15'	10824000	10865000	718	1.8969919123856874e-10	0	5.415656272266261e-10
b'HemMar#1#scaffold_15'	10865000	10906000	892	4.069631888653985e-11	0	3.9256275487459725e-10
b'HemMar#1#scaffold_15'	10906000	10947000	1038	2.1896247059879592e-10	0	5.708289065868533e-10
b'HemMar#1#scaffold_15'	10947000	10988000	1377	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	10988000	11029000	636	1.484739988806886e-10	0	5.00340434868746e-10
b'HemMar#1#scaffold_15'	11029000	11070000	719	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11070000	11111000	748	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11111000	11152000	552	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11152000	11193000	879	1.047568755206405e-10	0	4.566233115086979e-10
b'HemMar#1#scaffold_15'	11193000	11234000	650	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11234000	11275000	647	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11275000	11316000	687	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11316000	11357000	866	2.8146302044868736e-10	0	6.333294564367448e-10
b'HemMar#1#scaffold_15'	11357000	11398000	593	1.638975594169846e-10	0	5.15763995405042e-10
b'HemMar#1#scaffold_15'	11398000	11439000	949	1.3935187799881936e-10	0	4.912183139868768e-10
b'HemMar#1#scaffold_15'	11439000	11480000	1026	1.4630355564423806e-11	0	3.664967915524812e-10
b'HemMar#1#scaffold_15'	11480000	11521000	567	2.133333477016112e-10	0	5.651997836896686e-10
b'HemMar#1#scaffold_15'	11521000	11562000	1171	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11562000	11603000	1038	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11603000	11644000	1160	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11644000	11685000	711	7.76585768286744e-10	4.2471933229868655e-10	1.1284522042748014e-09
b'HemMar#1#scaffold_15'	11685000	11726000	978	1.14891444026398e-10	0	4.667578800144554e-10
b'HemMar#1#scaffold_15'	11726000	11767000	619	5.069191089719234e-10	1.5505267298386593e-10	8.587855449599808e-10
b'HemMar#1#scaffold_15'	11767000	11808000	905	3.0959832793865273e-10	0	6.614647639267101e-10
b'HemMar#1#scaffold_15'	11808000	11849000	588	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11849000	11890000	735	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	11890000	11931000	562	4.701068061516094e-12	0	3.565675040495735e-10
b'HemMar#1#scaffold_15'	11931000	11972000	341	2.5123260130097537e-10	0	6.030990372890328e-10
b'HemMar#1#scaffold_15'	11972000	12013000	464	9.980049883886193e-11	0	4.5166693482691933e-10
b'HemMar#1#scaffold_15'	12013000	12054000	759	1.9712559655610214e-10	0	5.489920325441595e-10
b'HemMar#1#scaffold_15'	12054000	12095000	524	7.910533932770903e-11	0	4.3097177531576644e-10
b'HemMar#1#scaffold_15'	12095000	12136000	718	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12136000	12177000	788	2.09399296181515e-10	0	5.612657321695724e-10
b'HemMar#1#scaffold_15'	12177000	12218000	610	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12218000	12259000	470	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12259000	12300000	900	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12300000	12341000	694	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12341000	12382000	530	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12382000	12423000	564	1.0435449086005877e-09	6.916784726125303e-10	1.395411344588645e-09
b'HemMar#1#scaffold_15'	12423000	12464000	770	1.1407719134563816e-10	0	4.659436273336956e-10
b'HemMar#1#scaffold_15'	12464000	12505000	689	2.2473073794142694e-10	0	5.765971739294843e-10
b'HemMar#1#scaffold_15'	12505000	12546000	358	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12546000	12587000	862	2.1095286109324977e-10	0	5.628192970813072e-10
b'HemMar#1#scaffold_15'	12587000	12628000	716	2.547631768750938e-10	0	6.066296128631512e-10
b'HemMar#1#scaffold_15'	12628000	12669000	657	3.448356234317707e-11	0	3.8634999833123447e-10
b'HemMar#1#scaffold_15'	12669000	12710000	789	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12710000	12751000	669	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_15'	12751000	12792000	452	4.4251305324411395e-10	9.06466172560565e-11	7.943794892321714e-10
b'HemMar#1#scaffold_15'	12792000	12833000	430	0	0	3.518664359880574e-10
